DATE,DEXJPUS,DJIA
2016-11-03,103.1700,17930.67
2016-11-04,103.0200,17888.28
2016-11-07,104.6000,18259.60
2016-11-08,104.9800,18332.74
2016-11-09,104.8400,18589.69
2016-11-10,106.5600,18807.88
2016-11-11,.,18847.66
2016-11-14,108.3000,18868.69
2016-11-15,108.9400,18923.06
2016-11-16,109.1600,18868.14
2016-11-17,109.6400,18903.82
2016-11-18,110.5100,18867.93
2016-11-21,111.1200,18956.69
2016-11-22,110.9800,19023.87
2016-11-23,112.5800,19083.18
2016-11-24,.,.
2016-11-25,113.1700,19152.14
2016-11-28,112.3600,19097.90
2016-11-29,112.7800,19121.60
2016-11-30,114.3400,19123.58
2016-12-01,114.3400,19191.93
2016-12-02,113.7600,19170.42
2016-12-05,114.1000,19216.24
2016-12-06,113.9800,19251.78
2016-12-07,113.5000,19549.62
2016-12-08,114.1600,19614.81
2016-12-09,115.1700,19756.85
2016-12-12,115.3400,19796.43
2016-12-13,115.2600,19911.21
2016-12-14,115.0600,19792.53
2016-12-15,118.3200,19852.24
2016-12-16,117.7400,19843.41
2016-12-19,116.6000,19883.06
2016-12-20,117.8600,19974.62
2016-12-21,117.7900,19941.96
2016-12-22,117.4800,19918.88
2016-12-23,117.2200,19933.81
2016-12-26,.,.
2016-12-27,117.5200,19945.04
2016-12-28,117.6600,19833.68
2016-12-29,116.3200,19819.78
2016-12-30,116.7800,19762.60
2017-01-02,.,.
2017-01-03,117.6800,19881.76
2017-01-04,117.3800,19942.16
2017-01-05,115.4600,19899.29
2017-01-06,116.8500,19963.80
2017-01-09,116.0700,19887.38
2017-01-10,115.7400,19855.53
2017-01-11,116.2600,19954.28
2017-01-12,113.8700,19891.00
2017-01-13,115.0300,19885.73
2017-01-16,.,.
2017-01-17,112.9600,19826.77
2017-01-18,113.4000,19804.72
2017-01-19,115.3000,19732.40
2017-01-20,.,19827.25
2017-01-23,112.9000,19799.85
2017-01-24,113.6300,19912.71
2017-01-25,113.6000,20068.51
2017-01-26,114.7000,20100.91
2017-01-27,115.1600,20093.78
2017-01-30,113.8600,19971.13
2017-01-31,112.7200,19864.09
2017-02-01,113.2900,19890.94
2017-02-02,112.4800,19884.91
2017-02-03,112.4200,20071.46
2017-02-06,112.3200,20052.42
2017-02-07,112.1400,20090.29
2017-02-08,111.7400,20054.34
2017-02-09,113.2400,20172.40
2017-02-10,113.2200,20269.37
2017-02-13,113.7900,20412.16
2017-02-14,114.3400,20504.41
2017-02-15,114.1700,20611.86
2017-02-16,113.3600,20619.77
2017-02-17,112.8600,20624.05
2017-02-20,.,.
2017-02-21,113.4800,20743.00
2017-02-22,113.4600,20775.60
2017-02-23,112.6800,20810.32
2017-02-24,112.2600,20821.76
2017-02-27,112.0100,20837.44
2017-02-28,112.0600,20812.24
2017-03-01,113.6600,21115.55
2017-03-02,114.4500,21002.97
2017-03-03,114.6000,21005.71
2017-03-06,113.9200,20954.34
2017-03-07,113.9900,20924.76
2017-03-08,114.5800,20855.73
2017-03-09,114.7100,20858.19
2017-03-10,115.0200,20902.98
2017-03-13,114.6100,20881.48
2017-03-14,114.6300,20837.37
2017-03-15,114.6600,20950.10
2017-03-16,113.0200,20934.55
2017-03-17,112.6700,20914.62
2017-03-20,112.5900,20905.86
2017-03-21,111.9000,20668.01
2017-03-22,111.0600,20661.30
2017-03-23,111.1200,20656.58
2017-03-24,111.0300,20596.72
2017-03-27,110.4800,20550.98
2017-03-28,110.5600,20701.50
2017-03-29,111.0500,20659.32
2017-03-30,111.3600,20728.49
2017-03-31,111.4100,20663.22
2017-04-03,110.9600,20650.21
2017-04-04,110.7400,20689.24
2017-04-05,111.2000,20648.15
2017-04-06,111.0200,20662.95
2017-04-07,110.7600,20656.10
2017-04-10,110.9500,20658.02
2017-04-11,109.7400,20651.30
2017-04-12,109.5400,20591.86
2017-04-13,109.2300,20453.25
2017-04-14,108.6300,.
2017-04-17,108.4600,20636.92
2017-04-18,108.4000,20523.28
2017-04-19,109.0600,20404.49
2017-04-20,109.3400,20578.71
2017-04-21,109.0800,20547.76
2017-04-24,109.7400,20763.89
2017-04-25,110.8800,20996.12
2017-04-26,111.5200,20975.09
2017-04-27,111.1300,20981.33
2017-04-28,111.4400,20940.51
2017-05-01,111.7800,20913.46
2017-05-02,112.0600,20949.89
2017-05-03,112.3400,20957.90
2017-05-04,112.7000,20951.47
2017-05-05,112.6300,21006.94
2017-05-08,112.8400,21012.28
2017-05-09,114.1900,20975.78
2017-05-10,114.0200,20943.11
2017-05-11,113.7700,20919.42
2017-05-12,113.3000,20896.61
2017-05-15,113.5400,20981.94
2017-05-16,113.2400,20979.75
2017-05-17,111.4600,20606.93
2017-05-18,110.8200,20663.02
2017-05-19,111.4700,20804.84
2017-05-22,111.1500,20894.83
2017-05-23,111.6400,20937.91
2017-05-24,112.0200,21012.42
2017-05-25,111.7000,21082.95
2017-05-26,111.3000,21080.28
2017-05-29,.,.
2017-05-30,110.6800,21029.47
2017-05-31,110.7100,21008.65
2017-06-01,111.2400,21144.18
2017-06-02,110.4900,21206.29
2017-06-05,110.4900,21184.04
2017-06-06,109.3400,21136.23
2017-06-07,109.5400,21173.69
2017-06-08,110.1000,21182.53
2017-06-09,110.6100,21271.97
2017-06-12,109.7200,21235.67
2017-06-13,110.1200,21328.47
2017-06-14,109.1600,21374.56
2017-06-15,110.6600,21359.90
2017-06-16,110.8400,21384.28
2017-06-19,111.3400,21528.99
2017-06-20,111.4600,21467.14
2017-06-21,111.5800,21410.03
2017-06-22,111.3600,21397.29
2017-06-23,111.2600,21394.76
2017-06-26,111.4800,21409.55
2017-06-27,112.4200,21310.66
2017-06-28,112.1800,21454.61
2017-06-29,112.3200,21287.03
2017-06-30,112.4000,21349.63
2017-07-03,113.3200,21479.27
2017-07-04,.,.
2017-07-05,113.2000,21478.17
2017-07-06,113.2800,21320.04
2017-07-07,114.1000,21414.34
2017-07-10,114.0800,21408.52
2017-07-11,114.2000,21409.07
2017-07-12,113.1900,21532.14
2017-07-13,113.3900,21553.09
2017-07-14,112.6600,21637.74
2017-07-17,112.7600,21629.72
2017-07-18,111.8900,21574.73
2017-07-19,111.7700,21640.75
2017-07-20,111.6800,21611.78
2017-07-21,111.1800,21580.07
2017-07-24,111.1000,21513.17
2017-07-25,111.5700,21613.43
2017-07-26,112.1000,21711.01
2017-07-27,111.6200,21796.55
2017-07-28,110.8700,21830.31
2017-07-31,110.3800,21891.12
2017-08-01,110.3300,21963.92
2017-08-02,110.4300,22016.24
2017-08-03,110.1200,22026.10
2017-08-04,110.7600,22092.81
2017-08-07,110.7600,22118.42
2017-08-08,110.7400,22085.34
2017-08-09,110.0400,22048.70
2017-08-10,109.3700,21844.01
2017-08-11,109.0600,21858.32
2017-08-14,109.4800,21993.71
2017-08-15,110.4200,21998.99
2017-08-16,110.8000,22024.87
2017-08-17,109.8800,21750.73
2017-08-18,109.3200,21674.51
2017-08-21,108.8900,21703.75
2017-08-22,109.4000,21899.89
2017-08-23,109.1400,21812.09
2017-08-24,109.3400,21783.40
2017-08-25,109.2400,21813.67
2017-08-28,109.2200,21808.40
2017-08-29,109.0200,21865.37
2017-08-30,110.2000,21892.43
2017-08-31,110.0600,21948.10
2017-09-01,110.0900,21987.56
2017-09-04,.,.
2017-09-05,108.9400,21753.31
2017-09-06,108.7500,21807.64
2017-09-07,108.2600,21784.78
2017-09-08,107.7200,21797.79
2017-09-11,109.0300,22057.37
2017-09-12,110.0100,22118.86
2017-09-13,110.5800,22158.18
2017-09-14,110.6600,22203.48
2017-09-15,110.8400,22268.34
2017-09-18,111.4800,22331.35
2017-09-19,111.4900,22370.80
2017-09-20,111.5000,22412.59
2017-09-21,112.3000,22359.23
2017-09-22,112.0100,22349.59
2017-09-25,111.6400,22296.09
2017-09-26,112.1600,22284.32
2017-09-27,112.7600,22340.71
2017-09-28,112.6600,22381.20
2017-09-29,112.6400,22405.09
2017-10-02,112.6000,22557.60
2017-10-03,112.8000,22641.67
2017-10-04,112.8400,22661.64
2017-10-05,112.7400,22775.39
2017-10-06,112.6800,22773.67
2017-10-09,.,22761.07
2017-10-10,112.1500,22830.68
2017-10-11,112.3500,22872.89
2017-10-12,112.3800,22841.01
2017-10-13,111.9400,22871.72
2017-10-16,111.7200,22956.96
2017-10-17,112.3200,22997.44
2017-10-18,112.9400,23157.60
2017-10-19,112.5400,23163.04
2017-10-20,113.5000,23328.63
2017-10-23,113.6600,23273.96
2017-10-24,113.9200,23441.76
2017-10-25,113.7000,23329.46
2017-10-26,113.7200,23400.86
2017-10-27,113.8200,23434.19
2017-10-30,113.2600,23348.74
2017-10-31,113.6300,23377.24
2017-11-01,114.0400,23435.01
2017-11-02,113.8400,23516.26
2017-11-03,114.2500,23539.19
2017-11-06,113.9000,23548.42
2017-11-07,113.9000,23557.23
2017-11-08,113.6200,23563.36
2017-11-09,113.4000,23461.94
2017-11-10,.,23422.21
2017-11-13,113.6200,23439.70
2017-11-14,113.5000,23409.47
2017-11-15,113.1500,23271.28
2017-11-16,112.8900,23458.36
2017-11-17,111.9800,23358.24
2017-11-20,112.4900,23430.33
2017-11-21,112.4600,23590.83
2017-11-22,111.6200,23526.18
2017-11-23,.,.
2017-11-24,111.5400,23557.99
2017-11-27,111.0000,23580.78
2017-11-28,111.1300,23836.71
2017-11-29,111.7500,23940.68
2017-11-30,112.3000,24272.35
2017-12-01,111.8800,24231.59
2017-12-04,112.8000,24290.05
2017-12-05,112.7600,24180.64
2017-12-06,112.3200,24140.91
2017-12-07,112.7000,24211.48
2017-12-08,113.5500,24329.16
2017-12-11,113.3400,24386.03
2017-12-12,113.6200,24504.80
2017-12-13,113.1900,24585.43
2017-12-14,112.5600,24508.66
2017-12-15,112.6800,24651.74
2017-12-18,112.4000,24792.20
2017-12-19,112.9800,24754.75
2017-12-20,113.2900,24726.65
2017-12-21,113.4200,24782.29
2017-12-22,113.3000,24754.06
2017-12-25,.,.
2017-12-26,113.2000,24746.21
2017-12-27,113.2800,24774.30
2017-12-28,112.8500,24837.51
2017-12-29,112.6900,24719.22
2018-01-01,.,.
2018-01-02,112.1800,24824.01
2018-01-03,112.2800,24922.68
2018-01-04,112.7800,25075.13
2018-01-05,113.1800,25295.87
2018-01-08,113.0800,25283.00
2018-01-09,112.5700,25385.80
2018-01-10,111.4800,25369.13
2018-01-11,111.3500,25574.73
2018-01-12,111.2300,25803.19
2018-01-15,.,.
2018-01-16,110.7400,25792.86
2018-01-17,110.8100,26115.65
2018-01-18,110.8800,26017.81
2018-01-19,110.5600,26071.72
2018-01-22,111.1500,26214.60
2018-01-23,110.4600,26210.81
2018-01-24,109.1500,26252.12
2018-01-25,108.7000,26392.79
2018-01-26,108.3800,26616.71
2018-01-29,109.1200,26439.48
2018-01-30,108.9000,26076.89
2018-01-31,109.3100,26149.39
2018-02-01,109.5000,26186.71
2018-02-02,110.4000,25520.96
2018-02-05,110.0900,24345.75
2018-02-06,109.1800,24912.77
2018-02-07,109.5300,24893.35
2018-02-08,109.0000,23860.46
2018-02-09,108.4400,24190.90
2018-02-12,108.7200,24601.27
2018-02-13,107.5900,24640.45
2018-02-14,107.0000,24893.49
2018-02-15,106.3600,25200.37
2018-02-16,106.1000,25219.38
2018-02-19,.,.
2018-02-20,107.2300,24964.75
2018-02-21,107.6400,24797.78
2018-02-22,106.9600,24962.48
2018-02-23,106.6400,25309.99
2018-02-26,106.96,25709.27
2018-02-27,107.47,25410.03
2018-02-28,106.62,25029.20
2018-03-01,106.91,24608.98
2018-03-02,105.65,24538.06
2018-03-05,105.97,24874.76
2018-03-06,106.03,24884.12
2018-03-07,105.94,24801.36
2018-03-08,106.08,24895.21
2018-03-09,106.74,25335.74
2018-03-12,106.52,25178.61
2018-03-13,106.64,25007.03
2018-03-14,106.17,24758.12
2018-03-15,106.07,24873.66
2018-03-16,106.1,24946.51
2018-03-19,105.83,24610.91
2018-03-20,106.42,24727.27
2018-03-21,106.3,24682.31
2018-03-22,105.34,23957.89
2018-03-23,104.83,23533.20
2018-03-26,105.0,24202.60
2018-03-27,105.72,23857.71
2018-03-28,106.3,23848.42
2018-03-29,106.27,24103.11
2018-03-30,106.2,.
2018-04-02,105.99,23644.19
2018-04-03,106.45,24033.36
2018-04-04,106.56,24264.30
2018-04-05,107.48,24505.22
2018-04-06,107.03,23932.76
2018-04-09,107.06,23979.10
2018-04-10,107.3,24408.00
2018-04-11,106.78,24189.45
2018-04-12,107.3,24483.05
2018-04-13,107.52,24360.14
2018-04-16,107.26,24573.04
2018-04-17,107.09,24786.63
2018-04-18,107.26,24748.07
2018-04-19,107.42,24664.89
2018-04-20,107.6,24462.94
2018-04-23,108.62,24448.69
2018-04-24,109.03,24024.13
2018-04-25,109.33,24083.83
2018-04-26,109.3,24322.34
2018-04-27,109.12,24311.19
2018-04-30,109.28,24163.15
2018-05-01,109.69,24099.05
2018-05-02,109.89,23924.98
2018-05-03,109.06,23930.15
2018-05-04,109.16,24262.51
2018-05-07,109.14,24357.32
2018-05-08,109.16,24360.21
2018-05-09,109.68,24542.54
2018-05-10,109.53,24739.53
2018-05-11,109.26,24831.17
2018-05-14,109.52,24899.41
2018-05-15,110.25,24706.41
2018-05-16,110.22,24768.93
2018-05-17,110.76,24713.98
2018-05-18,110.71,24715.09
2018-05-21,111.08,25013.29
2018-05-22,110.94,24834.41
2018-05-23,110.05,24886.81
2018-05-24,109.3,24811.76
2018-05-25,109.35,24753.09
2018-05-28,.,.
2018-05-29,108.62,24361.45
2018-05-30,109.04,24667.78
2018-05-31,108.73,24415.84
2018-06-01,109.49,24635.21
2018-06-04,109.66,24813.69
2018-06-05,109.63,24799.98
2018-06-06,110.0,25146.39
2018-06-07,109.92,25241.41
2018-06-08,109.45,25316.53
2018-06-11,109.94,25322.31
2018-06-12,110.22,25320.73
2018-06-13,110.41,25201.20
2018-06-14,110.44,25175.31
2018-06-15,110.58,25090.48
2018-06-18,110.44,24987.47
2018-06-19,110.02,24700.21
2018-06-20,110.14,24657.80
2018-06-21,110.05,24461.70
2018-06-22,109.98,24580.89
2018-06-25,109.62,24252.80
2018-06-26,109.92,24283.11
2018-06-27,110.34,24117.59
2018-06-28,110.38,24216.05
2018-06-29,110.71,24271.41
2018-07-02,110.73,24307.18
2018-07-03,110.54,24174.82
2018-07-04,.,.
2018-07-05,110.59,24356.74
2018-07-06,110.48,24456.48
2018-07-09,110.78,24776.59
2018-07-10,111.24,24919.66
2018-07-11,111.52,24700.45
2018-07-12,112.41,24924.89
2018-07-13,112.38,25019.41
2018-07-16,112.29,25064.36
2018-07-17,112.79,25119.89
2018-07-18,112.82,25199.29
2018-07-19,112.98,25064.50
2018-07-20,111.74,25058.12
2018-07-23,111.36,25044.29
2018-07-24,111.27,25241.94
2018-07-25,111.02,25414.10
2018-07-26,111.2,25527.07
2018-07-27,110.94,25451.06
2018-07-30,110.98,25306.83
2018-07-31,111.88,25415.19
2018-08-01,111.72,25333.82
2018-08-02,111.48,25326.16
2018-08-03,111.12,25462.58
2018-08-06,111.43,25502.18
2018-08-07,111.19,25628.91
2018-08-08,110.96,25583.75
2018-08-09,110.9,25509.23
2018-08-10,110.66,25313.14
2018-08-13,110.65,25187.70
2018-08-14,110.92,25299.92
2018-08-15,110.62,25162.41
2018-08-16,110.89,25558.73
2018-08-17,110.54,25669.32
2018-08-20,110.38,25758.69
2018-08-21,110.48,25822.29
2018-08-22,110.54,25733.60
2018-08-23,111.14,25656.98
2018-08-24,111.22,25790.35
2018-08-27,111.09,26049.64
2018-08-28,111.04,26064.02
2018-08-29,111.8,26124.57
2018-08-30,111.17,25986.92
2018-08-31,110.98,25964.82
2018-09-03,.,.
2018-09-04,111.44,25952.48
2018-09-05,111.47,25974.99
2018-09-06,110.87,25995.87
2018-09-07,111.18,25916.54
2018-09-10,111.09,25857.07
2018-09-11,111.54,25971.06
2018-09-12,111.29,25998.92
2018-09-13,111.92,26145.99
2018-09-14,112.09,26154.67
2018-09-17,111.97,26062.12
2018-09-18,112.3,26246.96
2018-09-19,112.21,26405.76
2018-09-20,112.58,26656.98
2018-09-21,112.62,26743.50
2018-09-24,112.62,26562.05
2018-09-25,112.88,26492.21
2018-09-26,112.92,26385.28
2018-09-27,113.38,26439.93
2018-09-28,113.48,26458.31
2018-10-01,113.96,26651.21
2018-10-02,113.66,26773.94
2018-10-03,114.19,26828.39
2018-10-04,113.79,26627.48
2018-10-05,113.56,26447.05
2018-10-08,.,.
2018-10-09,113.13,26430.57
2018-10-10,112.71,25598.74
2018-10-11,112.26,25052.83
2018-10-12,112.02,25339.99
2018-10-15,111.82,25250.55
2018-10-16,112.16,25798.42
2018-10-17,112.21,25706.68
2018-10-18,112.11,25379.45
2018-10-19,112.52,25444.34
2018-10-22,112.78,25317.41
2018-10-23,112.12,25191.43
2018-10-24,112.58,24583.42
2018-10-25,112.54,24984.55
2018-10-26,111.65,24688.31
2018-10-29,112.49,24442.92
2018-10-30,112.76,24874.64
2018-10-31,112.86,25115.76
2018-11-01,112.79,25380.74
2018-11-02,113.09,25270.83
2018-11-05,113.22,25461.70
2018-11-06,113.38,25635.01
2018-11-07,113.32,26180.30
2018-11-08,113.87,26191.22
2018-11-09,113.77,25989.30
2018-11-12,.,.
2018-11-13,113.97,25286.49
2018-11-14,113.7,25080.50
2018-11-15,113.46,25289.27
2018-11-16,112.76,25413.22
2018-11-19,112.54,25017.44
2018-11-20,112.66,24465.64
2018-11-21,113.06,24464.69
2018-11-22,.,.
2018-11-23,112.83,24285.95
2018-11-26,113.58,24640.24
2018-11-27,113.84,24748.73
2018-11-28,113.96,25366.43
2018-11-29,113.42,25338.84
2018-11-30,113.54,25538.46
2018-12-03,113.54,25826.43
2018-12-04,112.93,25027.07
2018-12-05,.,.
2018-12-06,112.46,24947.67
2018-12-07,112.6,24388.95
2018-12-10,112.96,24423.26
2018-12-11,113.41,24370.24
2018-12-12,113.28,24527.27
2018-12-13,113.66,24597.38
2018-12-14,113.35,24100.51
2018-12-17,112.96,23592.98
2018-12-18,112.54,23675.64
2018-12-19,112.15,23323.66
2018-12-20,111.34,22859.60
2018-12-21,111.14,22445.37
2018-12-24,.,21792.20
2018-12-25,.,.
2018-12-26,110.45,22878.45
2018-12-27,110.78,23138.82
2018-12-28,110.34,23062.40
2018-12-31,109.7,23327.46
2019-01-01,.,.
2019-01-02,109.22,23346.24
2019-01-03,108.07,22686.22
2019-01-04,108.29,23433.16
2019-01-07,108.62,23531.35
2019-01-08,108.57,23787.45
2019-01-09,108.38,23879.12
2019-01-10,108.29,24001.92
2019-01-11,108.34,23995.95
2019-01-14,.,23909.84
2019-01-15,108.72,24065.59
2019-01-16,108.84,24207.16
2019-01-17,109.01,24370.10
2019-01-18,109.79,24706.35
2019-01-21,.,.
2019-01-22,109.34,24404.48
2019-01-23,109.44,24575.62
2019-01-24,109.72,24553.24
2019-01-25,109.6,24737.20
2019-01-28,109.2,24528.22
2019-01-29,109.36,24579.96
2019-01-30,109.57,25014.86
2019-01-31,108.84,24999.67
2019-02-01,109.55,25063.89
2019-02-04,109.96,25239.37
2019-02-05,109.99,25411.52
2019-02-06,109.75,25390.30
2019-02-07,109.7,25169.53
2019-02-08,109.76,25106.33
2019-02-11,110.4,25053.11
2019-02-12,110.5,25425.76
2019-02-13,110.86,25543.27
2019-02-14,110.68,25439.39
2019-02-15,110.54,25883.25
2019-02-18,.,.
2019-02-19,110.68,25891.32
2019-02-20,.,25954.44
2019-02-21,110.72,25850.63
2019-02-22,110.7,26031.81
2019-02-25,111.07,26091.95
2019-02-26,110.76,26057.98
2019-02-27,110.92,25985.16
2019-02-28,111.38,25916.00
2019-03-01,111.89,26026.32
2019-03-04,111.68,25819.65
2019-03-05,111.98,25806.63
2019-03-06,111.66,25673.46
2019-03-07,111.6,25473.23
2019-03-08,111.11,25450.24
2019-03-11,111.21,25650.88
2019-03-12,111.38,25554.66
2019-03-13,111.23,25702.89
2019-03-14,111.71,25709.94
2019-03-15,111.57,25848.87
2019-03-18,111.41,25914.10
2019-03-19,111.38,25887.38
2019-03-20,111.41,25745.67
2019-03-21,110.86,25962.51
2019-03-22,109.76,25502.32
2019-03-25,110.09,25516.83
2019-03-26,110.5,25657.73
2019-03-27,110.38,25625.59
2019-03-28,110.54,25717.46
2019-03-29,110.68,25928.68
2019-04-01,111.29,26258.42
2019-04-02,111.32,26179.13
2019-04-03,111.48,26218.13
2019-04-04,111.55,26384.63
2019-04-05,111.71,26424.99
2019-04-08,111.47,26341.02
2019-04-09,111.08,26150.58
2019-04-10,110.92,26157.16
2019-04-11,111.48,26143.05
2019-04-12,112.0,26412.30
2019-04-15,112.0,26384.77
2019-04-16,111.95,26452.66
2019-04-17,112.0,26449.54
2019-04-18,111.94,26559.54
2019-04-19,111.92,.
2019-04-22,111.94,26511.05
2019-04-23,111.86,26656.39
2019-04-24,111.81,26597.05
2019-04-25,111.59,26462.08
2019-04-26,111.6,26543.33
2019-04-29,111.8,26554.39
2019-04-30,111.4,26592.91
2019-05-01,111.18,26430.14
2019-05-02,111.39,26307.79
2019-05-03,111.28,26504.95
2019-05-06,110.86,26438.48
2019-05-07,110.34,25965.09
2019-05-08,110.12,25967.33
2019-05-09,109.55,25828.36
2019-05-10,109.56,25942.37
2019-05-13,109.18,25324.99
2019-05-14,109.68,25532.05
2019-05-15,109.58,25648.02
2019-05-16,109.89,25862.68
2019-05-17,109.9,25764.00
2019-05-20,109.96,25679.90
2019-05-21,110.6,25877.33
2019-05-22,110.28,25776.61
2019-05-23,109.58,25490.47
2019-05-24,109.38,25585.69
2019-05-27,.,.
2019-05-28,109.49,25347.77
2019-05-29,109.24,25126.41
2019-05-30,109.67,25169.88
2019-05-31,108.66,24815.04
2019-06-03,108.39,24819.78
2019-06-04,108.3,25332.18
2019-06-05,108.2,25539.57
2019-06-06,108.08,25720.66
2019-06-07,108.15,25983.94
2019-06-10,108.56,26062.68
2019-06-11,108.52,26048.51
2019-06-12,108.42,26004.83
2019-06-13,108.44,26106.77
2019-06-14,108.44,26089.61
2019-06-17,108.56,26112.53
2019-06-18,108.39,26465.54
2019-06-19,108.36,26504.00
2019-06-20,107.52,26753.17
2019-06-21,107.55,26719.13
2019-06-24,107.36,26727.54
2019-06-25,106.92,26548.22
2019-06-26,107.64,26536.82
2019-06-27,107.73,26526.58
2019-06-28,107.84,26599.96
2019-07-01,108.42,26717.43
2019-07-02,107.98,26786.68
2019-07-03,107.84,26966.00
2019-07-04,.,.
2019-07-05,108.55,26922.12
2019-07-08,108.72,26806.14
2019-07-09,108.78,26783.49
2019-07-10,108.44,26860.20
2019-07-11,108.29,27088.08
2019-07-12,108.0,27332.03
2019-07-15,107.89,27359.16
2019-07-16,108.35,27335.63
2019-07-17,108.1,27219.85
2019-07-18,107.74,27222.97
2019-07-19,107.78,27154.20
2019-07-22,107.91,27171.90
2019-07-23,108.06,27349.19
2019-07-24,108.08,27269.97
2019-07-25,108.58,27140.98
2019-07-26,108.69,27192.45
2019-07-29,108.86,27221.35
2019-07-30,108.66,27198.02
2019-07-31,108.58,26864.27
2019-08-01,108.28,26583.42
2019-08-02,106.64,26485.01
2019-08-05,106.02,25717.74
2019-08-06,106.45,26029.52
2019-08-07,105.62,26007.07
2019-08-08,106.04,26378.19
2019-08-09,105.3,26287.44
2019-08-12,105.38,25897.71
2019-08-13,106.6,26279.91
2019-08-14,105.79,25479.42
2019-08-15,106.12,25579.39
2019-08-16,106.34,25886.01
2019-08-19,106.5,26135.79
2019-08-20,106.35,25962.44
2019-08-21,106.52,26202.73
2019-08-22,106.44,26252.24
2019-08-23,105.3,25628.90
2019-08-26,106.0,25898.83
2019-08-27,105.8,25777.90
2019-08-28,105.86,26036.10
2019-08-29,106.5,26362.25
2019-08-30,106.3,26403.28
2019-09-02,.,.
2019-09-03,105.88,26118.02
2019-09-04,106.28,26355.47
2019-09-05,106.96,26728.15
2019-09-06,106.8,26797.46
2019-09-09,107.14,26835.51
2019-09-10,107.34,26909.43
2019-09-11,107.73,27137.04
2019-09-12,107.97,27182.45
2019-09-13,108.12,27219.52
2019-09-16,107.94,27076.82
2019-09-17,108.12,27110.80
2019-09-18,108.17,27147.08
2019-09-19,108.0,27094.79
2019-09-20,107.95,26935.07
2019-09-23,107.47,26949.99
2019-09-24,107.32,26807.77
2019-09-25,107.78,26970.71
2019-09-26,107.67,26891.12
2019-09-27,108.05,26820.25
2019-09-30,108.11,26916.83
2019-10-01,107.7,26573.04
2019-10-02,107.21,26078.62
2019-10-03,106.76,26201.04
2019-10-04,106.91,26573.72
2019-10-07,107.06,26478.02
2019-10-08,107.06,26164.04
2019-10-09,107.43,26346.01
2019-10-10,107.91,26496.67
2019-10-11,108.52,26816.59
2019-10-14,.,26787.36
2019-10-15,108.83,27024.80
2019-10-16,108.71,27001.98
2019-10-17,108.51,27025.88
2019-10-18,108.44,26770.20
2019-10-21,108.57,26827.64
2019-10-22,108.56,26788.10
2019-10-23,108.64,26833.95
2019-10-24,108.62,26805.53
2019-10-25,108.75,26958.06
2019-10-28,109.02,27090.72
2019-10-29,108.83,27071.42
2019-10-30,108.88,27186.69
2019-10-31,108.09,27046.23
2019-11-01,108.16,27347.36
2019-11-04,108.56,27462.11
2019-11-05,109.13,27492.63
2019-11-06,108.86,27492.56
2019-11-07,109.42,27674.80
2019-11-08,109.14,27681.24
2019-11-11,.,27691.49
2019-11-12,109.09,27691.49
2019-11-13,108.83,27783.59
2019-11-14,108.33,27781.96
2019-11-15,108.8,28004.89
2019-11-18,108.61,28036.22
2019-11-19,108.59,27934.02
2019-11-20,108.67,27821.09
2019-11-21,108.53,27766.29
2019-11-22,108.67,27875.62
2019-11-25,108.95,28066.47
2019-11-26,109.11,28121.68
2019-11-27,109.38,28164.00
2019-11-28,.,.
2019-11-29,109.47,28051.41
2019-12-02,109.09,27783.04
2019-12-03,108.53,27502.81
2019-12-04,108.87,27649.78
2019-12-05,108.69,27677.79
2019-12-06,108.66,28015.06
2019-12-09,108.59,27909.60
2019-12-10,108.73,27881.72
2019-12-11,108.67,27911.30
2019-12-12,109.16,28132.05
2019-12-13,109.28,28135.38
2019-12-16,109.64,28235.89
2019-12-17,109.52,28267.16
2019-12-18,109.58,28239.28
2019-12-19,109.23,28376.96
2019-12-20,109.45,28455.09
2019-12-23,109.39,28551.53
2019-12-24,109.38,28515.45
2019-12-25,.,.
2019-12-26,109.67,28621.39
2019-12-27,109.47,28645.26
2019-12-30,108.85,28462.14
2019-12-31,108.67,28538.44
2020-01-01,.,.
2020-01-02,108.43,28868.80
2020-01-03,107.94,28634.88
2020-01-06,108.36,28703.38
2020-01-07,108.53,28583.68
2020-01-08,109.03,28745.09
2020-01-09,109.47,28956.90
2020-01-10,109.5,28823.77
2020-01-13,109.93,28907.05
2020-01-14,110.05,28939.67
2020-01-15,109.94,29030.22
2020-01-16,110.16,29297.64
2020-01-17,110.16,29348.10
2020-01-20,.,.
2020-01-21,109.95,29196.04
2020-01-22,109.93,29186.27
2020-01-23,109.39,29160.09
2020-01-24,109.31,28989.73
2020-01-27,108.95,28535.80
2020-01-28,109.17,28722.85
2020-01-29,109.15,28734.45
2020-01-30,108.75,28859.44
2020-01-31,108.5,28256.03
2020-02-03,108.59,28399.81
2020-02-04,109.41,28807.63
2020-02-05,109.74,29290.85
2020-02-06,109.89,29379.77
2020-02-07,109.81,29102.51
2020-02-10,109.77,29276.82
2020-02-11,109.78,29276.34
2020-02-12,110.0,29551.42
2020-02-13,109.81,29423.31
2020-02-14,109.77,29398.08
2020-02-17,.,.
2020-02-18,109.8,29232.19
2020-02-19,111.17,29348.03
2020-02-20,111.86,29219.98
2020-02-21,111.74,28992.41
2020-02-24,110.56,27960.80
2020-02-25,110.23,27081.36
2020-02-26,110.36,26957.59
